,Date,Product_ID,Product_Category,Clicks,Sales,Price,Customer_Age,Customer_Gender,Region,Click_Count,Wait_Time,Browser,Marketing
313,2023-04-04,15,Running,47,0,156.39043162583005,41,Male,West,12,42,Edge,0
314,2023-11-03,2,Basketball,7,0,127.90626578162045,31,Female,East,5,107,Chrome,1
315,2023-11-22,24,Training,26,0,196.957625057868,41,Female,West,13,126,Edge,1
316,2023-03-11,78,Basketball,8,1,154.22841196839792,28,Male,North,36,12,Safari,1
317,2023-09-26,64,Basketball,12,1,140.20507652195047,25,Female,South,24,7,Chrome,1
318,2023-11-16,71,Basketball,18,0,111.3305841430347,32,Female,West,7,110,Chrome,0
319,2023-11-25,24,Basketball,24,0,185.36187478685756,59,Female,West,7,66,Edge,1
320,2023-05-20,27,Training,28,0,94.35636434074893,19,Male,North,5,30,Firefox,0
321,2023-11-23,37,Training,18,0,51.3829391316354,41,Male,North,11,30,Safari,0
322,2023-12-26,94,Basketball,32,1,79.511078364854,27,Male,South,31,26,Edge,1
323,2023-12-13,91,Basketball,20,0,66.42762379135388,49,Male,North,7,53,Edge,1
324,2023-07-09,39,Running,36,0,97.8490661259608,34,Male,East,9,113,Chrome,0
325,2023-02-16,63,Running,16,0,173.88180161876824,27,Female,East,5,40,Firefox,0
326,2023-03-19,79,Training,20,0,147.72945280475113,39,Female,South,9,118,Edge,0
327,2023-08-23,26,Running,23,1,75.34708838505688,23,Female,South,23,24,Safari,1
328,2023-04-02,65,Training,9,0,168.32325816385077,44,Male,West,12,128,Chrome,1
329,2023-03-01,4,Training,16,0,125.63297991491041,37,Female,East,13,57,Firefox,0
330,2023-08-03,29,Training,33,1,126.90719361774454,18,Male,East,34,9,Safari,0
331,2023-09-20,1,Running,9,0,104.316827147131,34,Male,East,7,39,Firefox,0
332,2023-07-20,50,Running,46,0,179.6924547233035,18,Female,East,12,82,Firefox,0
333,2023-03-30,86,Training,21,0,97.7490955783689,54,Female,North,6,77,Safari,1
334,2023-02-18,11,Training,12,1,64.12096410045329,32,Male,East,15,29,Chrome,1
335,2023-05-22,74,Basketball,44,1,95.40934909579175,18,Female,South,24,19,Firefox,1
336,2023-10-03,59,Training,44,1,157.30303194018285,34,Female,West,25,25,Safari,1
337,2023-03-21,62,Training,34,0,148.63728302049932,55,Female,West,5,127,Chrome,0
338,2023-11-19,81,Basketball,14,0,78.20257303303667,19,Male,South,10,114,Chrome,0
339,2024-01-27,36,Training,24,0,66.7676448657413,35,Male,East,12,93,Chrome,0
340,2023-12-11,56,Training,49,1,149.12986376026197,29,Female,North,21,6,Edge,1
341,2023-08-12,90,Training,20,0,151.45652534823682,46,Female,East,8,70,Safari,0
342,2023-05-18,21,Basketball,45,0,104.9224455815856,40,Male,East,6,65,Safari,1
343,2023-05-22,13,Running,20,1,176.42020752936196,26,Male,South,21,25,Safari,1
344,2023-08-19,9,Training,46,0,196.73078056998753,25,Male,West,13,73,Firefox,0
345,2023-06-08,11,Basketball,7,0,80.8467835174093,33,Male,West,6,110,Chrome,1
346,2023-08-22,75,Training,27,1,136.56030735590426,40,Female,West,50,25,Edge,1
347,2023-10-23,70,Basketball,26,1,50.801949350590874,46,Male,South,49,23,Chrome,1
348,2023-07-23,1,Training,32,0,156.9581594039431,27,Male,North,5,52,Safari,1
349,2023-10-26,70,Basketball,50,0,112.14231703449767,29,Female,North,13,118,Safari,0
350,2024-01-01,77,Running,49,0,78.99038403547473,29,Female,West,9,72,Edge,1
351,2023-06-20,86,Running,40,0,162.83328826465643,47,Female,West,10,119,Chrome,0
352,2023-03-02,56,Running,8,0,171.5973196334121,27,Male,North,10,51,Edge,0
353,2023-11-20,31,Training,42,1,66.67497517639059,31,Male,South,23,17,Firefox,1
354,2023-09-23,86,Basketball,28,0,56.149364275705096,21,Female,North,8,92,Chrome,0
355,2023-04-07,37,Training,23,1,100.1117662503676,37,Male,East,29,23,Safari,0
356,2023-04-11,47,Training,15,1,143.89856986415532,58,Male,East,38,23,Safari,1
357,2024-01-01,91,Basketball,44,0,169.01292907829497,56,Male,South,10,122,Firefox,1
358,2024-02-07,78,Training,50,0,131.90937449456865,24,Female,West,11,80,Safari,0
359,2023-08-05,47,Basketball,44,0,137.1123164460471,47,Female,East,12,108,Chrome,1
360,2023-11-19,69,Basketball,50,1,169.97873326293367,58,Male,North,32,16,Firefox,1
361,2023-06-06,58,Running,43,1,129.3265061328139,41,Male,East,17,8,Firefox,1
362,2023-11-27,36,Running,22,0,141.6731735339451,27,Male,North,6,46,Chrome,0
363,2024-01-20,32,Running,16,1,127.43260099648388,55,Male,North,34,5,Firefox,1
364,2023-07-13,98,Basketball,18,0,182.0687350051556,53,Male,North,7,120,Chrome,0
365,2023-06-19,64,Running,22,1,85.32749278776333,34,Female,East,40,27,Edge,0
366,2023-07-17,71,Basketball,48,0,89.5990376810764,38,Female,South,13,124,Chrome,0
367,2023-11-12,42,Training,46,1,69.19421924027387,20,Male,North,46,26,Firefox,1
368,2023-05-27,48,Running,16,1,172.92001272416326,18,Female,East,22,13,Edge,1
369,2023-12-08,74,Basketball,44,1,111.7665935843536,35,Male,West,19,8,Edge,1
370,2023-10-16,81,Basketball,31,1,102.18409113218658,19,Male,South,30,10,Edge,1
371,2023-08-07,30,Basketball,10,0,197.20230756307342,57,Male,East,11,99,Edge,1
372,2023-03-23,21,Basketball,28,0,189.02050496596783,21,Female,South,13,61,Safari,1
373,2023-08-01,60,Running,37,0,195.79815231871422,49,Female,East,6,66,Edge,0
374,2023-10-17,13,Running,49,0,71.34484951380392,36,Female,North,6,109,Firefox,0
375,2023-03-10,1,Running,20,0,183.68777197222494,37,Female,West,5,35,Safari,1
376,2024-02-02,65,Basketball,16,0,99.30643990811772,59,Female,East,9,40,Edge,1
377,2023-12-15,33,Training,35,0,51.898515531779374,24,Female,South,14,104,Chrome,0
378,2023-02-25,38,Basketball,41,0,108.69475039746031,26,Male,West,11,54,Firefox,0
379,2023-12-25,25,Training,17,0,126.37945297070895,24,Male,West,5,104,Edge,1
380,2023-12-22,26,Running,12,0,66.2330635351108,44,Male,West,12,112,Chrome,1
381,2023-03-20,77,Basketball,42,0,130.65164253113846,38,Male,North,5,94,Chrome,0
382,2023-08-04,59,Basketball,7,0,172.91953762650974,52,Female,North,5,103,Chrome,1
383,2023-03-04,92,Running,24,1,106.64764262587909,41,Female,East,30,30,Edge,1
384,2023-12-30,33,Basketball,8,0,102.89672098014533,49,Male,North,6,60,Chrome,0
385,2023-11-03,41,Training,48,0,100.82156303460161,29,Female,West,13,45,Edge,1
386,2023-07-04,30,Training,49,0,188.4641668825538,40,Female,South,14,98,Chrome,0
387,2023-07-05,57,Training,6,0,57.31371481852987,53,Female,West,6,74,Chrome,0
388,2023-05-15,49,Basketball,40,0,116.76142129894329,46,Female,West,11,40,Safari,0
389,2024-02-01,48,Basketball,27,0,89.68991812245753,20,Female,North,6,34,Firefox,0
390,2023-12-31,72,Training,49,0,184.07105380812413,25,Female,South,5,41,Firefox,1
391,2023-11-27,49,Basketball,23,1,64.4078395375706,51,Male,West,44,17,Edge,0
392,2023-09-15,47,Training,44,0,111.71641500206162,31,Female,South,8,39,Firefox,0
393,2024-01-20,56,Running,12,0,111.02242280466285,53,Female,South,11,32,Safari,0
394,2023-04-04,65,Training,20,0,183.2591626320534,49,Male,West,5,113,Chrome,0
395,2023-07-15,12,Running,47,0,82.32401675614543,24,Male,North,12,43,Edge,0
396,2023-08-17,69,Running,22,0,146.73431154524167,27,Male,North,10,119,Chrome,1
397,2023-04-16,88,Running,40,0,70.16091903316837,29,Male,East,6,80,Firefox,0
398,2023-08-21,6,Training,28,1,193.09635711208142,57,Male,West,21,13,Safari,1
399,2023-06-17,89,Training,5,0,138.95224389084288,40,Male,West,5,48,Safari,1
400,2023-07-12,65,Basketball,5,0,143.93850954810054,28,Male,South,13,109,Chrome,1
401,2023-12-23,25,Basketball,50,1,115.06601024907083,30,Male,South,24,6,Firefox,1
402,2023-04-11,1,Running,40,0,101.34240689994834,29,Male,East,6,82,Chrome,1
403,2024-01-20,32,Training,15,0,81.90146442423145,24,Female,East,10,83,Chrome,0
404,2023-12-14,3,Basketball,22,0,140.59816307483885,27,Female,South,13,99,Chrome,1
405,2023-08-11,49,Basketball,20,1,193.1842618022357,24,Male,South,32,30,Edge,1
406,2023-08-01,19,Basketball,21,1,103.96864311386045,44,Male,East,38,6,Safari,1
407,2024-01-04,60,Training,28,0,182.47353329930814,24,Male,North,7,103,Chrome,0
408,2023-11-10,29,Basketball,38,0,72.31644692708745,41,Female,East,13,56,Firefox,1
409,2023-04-07,50,Running,8,0,190.41890313227012,40,Male,South,6,115,Chrome,1
410,2023-05-24,2,Training,39,1,102.57294258471148,42,Female,West,25,8,Edge,0
411,2023-11-03,73,Basketball,19,0,106.95908173900185,53,Female,South,12,122,Chrome,0
412,2023-04-06,56,Basketball,6,1,119.42633855514924,50,Female,North,33,11,Edge,1
413,2023-04-13,17,Training,35,1,157.73664049214753,54,Female,South,21,27,Chrome,1
414,2023-05-31,60,Basketball,13,0,157.94801505335528,59,Male,South,6,53,Edge,0
415,2023-02-17,36,Basketball,14,1,121.93828770794978,56,Male,East,48,30,Firefox,1
416,2023-05-26,61,Running,29,0,128.4729348970904,24,Male,North,12,57,Firefox,0
417,2023-08-27,17,Training,9,0,54.501573166121176,47,Male,East,6,44,Edge,1
418,2023-11-01,49,Basketball,18,0,95.64450523374884,48,Male,West,8,83,Safari,0
419,2024-02-12,76,Training,46,0,101.90256113459142,54,Female,West,8,113,Chrome,0
420,2024-01-28,60,Training,42,0,133.80909030886392,38,Female,North,13,118,Chrome,0
421,2023-03-31,20,Running,44,0,133.74496510569566,51,Male,West,14,100,Chrome,1
422,2024-02-02,50,Running,6,0,156.484969659181,38,Female,West,5,119,Chrome,1
423,2023-12-20,3,Training,22,0,157.55409443271213,57,Female,South,13,90,Chrome,1
424,2023-12-17,43,Running,33,1,85.28160863181245,37,Male,East,35,27,Chrome,0
425,2023-07-06,57,Running,24,1,165.5280726657237,51,Female,East,46,5,Firefox,1
426,2023-11-08,50,Basketball,12,0,52.94053520694231,25,Female,East,14,65,Safari,0
427,2023-06-16,68,Running,41,0,157.42428269100807,49,Male,North,10,69,Safari,1
428,2023-05-29,81,Running,30,0,65.30916552791346,47,Female,South,14,71,Edge,1
429,2023-07-20,50,Basketball,41,0,159.44723126318286,46,Male,South,6,82,Chrome,0
430,2023-07-09,37,Basketball,8,0,129.06771358526066,22,Female,North,7,51,Firefox,1
431,2023-07-07,46,Training,37,0,115.58817510246382,47,Female,East,9,105,Chrome,1
432,2023-06-12,42,Running,26,0,153.59995846421435,29,Male,South,12,122,Chrome,0
433,2023-12-28,15,Basketball,10,1,55.455625062084906,56,Female,South,46,24,Safari,0
434,2023-11-14,33,Running,37,0,83.52054885133674,44,Female,East,13,79,Edge,0
435,2023-05-15,80,Training,32,0,142.4660213701481,30,Male,West,5,64,Safari,1
436,2023-04-11,11,Running,28,1,177.08231099462267,27,Female,North,32,10,Firefox,1
437,2024-01-24,20,Running,8,0,107.16614554176755,53,Female,South,8,38,Edge,0
438,2023-09-29,24,Running,6,0,88.81422089503357,48,Male,East,12,101,Chrome,0
439,2023-06-09,64,Basketball,17,1,127.81046536834914,33,Male,West,22,22,Edge,1
440,2023-12-27,80,Basketball,50,0,143.34728785802622,56,Female,East,13,121,Chrome,0
441,2023-11-18,94,Training,15,1,113.01545471086197,53,Female,East,28,8,Firefox,1
442,2023-06-19,98,Running,39,1,181.50660239896325,43,Male,West,20,13,Edge,0
443,2023-06-21,65,Training,43,0,128.51580632900203,37,Female,North,5,56,Edge,1
444,2023-04-11,88,Training,14,0,55.37353813558775,51,Male,South,12,108,Chrome,0
445,2023-06-14,88,Basketball,47,1,83.45809320592855,54,Female,North,48,16,Safari,1
446,2023-02-13,73,Running,14,1,117.59705463767219,25,Male,North,41,24,Edge,1
447,2023-10-09,86,Running,12,0,154.65882785254,21,Male,East,6,83,Chrome,1
448,2023-11-29,76,Training,9,0,82.96283656888832,46,Male,East,9,43,Safari,1
449,2023-05-19,17,Running,27,0,196.43861595761317,48,Male,East,13,74,Chrome,0
450,2023-06-18,89,Basketball,38,1,97.78373872821251,19,Female,North,43,29,Firefox,1
451,2023-06-10,92,Training,36,0,129.87203102908825,42,Female,South,5,104,Chrome,0
452,2023-04-01,61,Training,20,0,52.84495770965618,55,Male,East,5,31,Edge,1
453,2023-05-12,15,Basketball,8,0,182.73360821462066,20,Male,West,12,35,Safari,0
454,2023-10-07,94,Basketball,32,0,168.32519802877752,59,Male,South,7,120,Chrome,0
455,2023-11-11,51,Basketball,48,1,79.3187006443389,22,Female,South,23,11,Safari,0
456,2023-08-20,27,Basketball,18,1,189.98550368597643,39,Male,South,20,16,Firefox,1
457,2023-08-23,86,Basketball,16,0,97.37596456961069,33,Female,West,5,111,Chrome,1
458,2023-04-22,74,Basketball,25,0,153.82794325701758,26,Female,West,8,86,Edge,0
459,2023-11-17,61,Training,20,0,172.84644770248997,26,Male,East,10,57,Safari,0
460,2024-01-27,58,Running,48,0,161.13716918557714,29,Female,South,13,115,Firefox,1
461,2023-10-17,31,Running,6,0,187.63741760447618,59,Female,North,9,100,Chrome,1
462,2023-04-29,91,Training,27,0,179.64121405110626,21,Male,North,11,109,Chrome,0
463,2023-07-16,12,Running,33,0,199.1917271137415,35,Female,North,13,71,Edge,0
464,2023-07-06,46,Running,50,0,77.39171188642183,35,Male,East,9,69,Safari,0
465,2023-05-09,31,Training,47,0,95.71427018400502,59,Female,North,11,72,Safari,0
466,2023-08-16,32,Running,13,0,145.4338801147445,50,Male,South,13,38,Firefox,0
467,2023-11-24,32,Running,11,0,159.95707788373755,59,Female,East,10,64,Firefox,1
468,2023-09-20,99,Training,33,0,130.19075818335637,20,Female,East,13,33,Firefox,1
469,2023-04-22,53,Running,48,0,61.08925473299224,55,Female,West,10,76,Firefox,0
470,2023-03-31,61,Basketball,21,1,176.2392840200573,34,Male,South,37,17,Chrome,1
471,2023-05-17,46,Training,13,1,194.1311534031908,29,Female,North,47,29,Safari,1
472,2023-10-08,85,Running,10,0,110.8275265739592,28,Female,South,9,67,Firefox,1
473,2023-09-04,74,Running,48,0,83.7218722548269,34,Female,South,11,75,Edge,1
474,2023-09-18,80,Basketball,24,0,52.89706324431313,52,Male,East,6,44,Safari,0
475,2024-01-19,7,Training,14,0,85.5948554140378,58,Male,North,10,64,Safari,0
476,2023-03-23,4,Training,13,1,154.98781622576334,23,Male,North,45,20,Edge,1
477,2023-05-23,91,Running,16,0,186.73840815090958,52,Female,North,13,89,Chrome,1
478,2023-11-28,52,Basketball,37,0,64.02695996476487,23,Female,West,14,84,Chrome,0
479,2023-10-24,89,Basketball,36,1,132.9888780742895,49,Male,South,19,6,Firefox,1
480,2023-09-22,31,Basketball,38,1,154.32968727677485,28,Male,East,25,27,Edge,0
481,2024-02-04,75,Basketball,23,0,91.45712316594029,56,Female,East,11,34,Firefox,0
482,2023-03-07,84,Basketball,37,0,135.4845558755453,30,Female,East,9,48,Firefox,1
483,2023-10-20,36,Basketball,20,0,157.28726390086592,30,Female,North,14,128,Chrome,1
484,2023-02-22,54,Training,27,1,175.65788647030652,56,Male,North,37,6,Edge,1
485,2023-10-16,54,Running,30,0,117.87497762299714,51,Female,East,9,41,Firefox,0
486,2024-01-03,17,Running,49,0,162.1785828378441,20,Male,South,6,80,Firefox,0
487,2023-05-23,75,Basketball,48,0,95.26744576097745,49,Male,East,7,63,Firefox,0
488,2023-11-29,30,Training,45,0,81.95701201582379,21,Male,South,12,67,Firefox,1
489,2023-08-11,99,Training,41,0,78.09706191360011,57,Male,East,10,117,Safari,0
490,2023-09-23,22,Basketball,13,1,103.83090977385893,18,Female,South,29,22,Safari,1
491,2023-10-20,43,Running,34,1,55.38195226832735,26,Male,East,45,8,Edge,0
492,2023-07-09,27,Basketball,17,1,92.44877564978745,24,Female,West,35,28,Safari,1
493,2023-05-19,37,Training,46,0,147.83342366648424,44,Male,West,8,125,Safari,0
494,2023-10-27,46,Basketball,20,0,147.18785707402049,20,Male,North,12,93,Edge,0
495,2024-01-03,35,Running,50,0,61.03307097372368,39,Male,North,14,73,Edge,0
496,2023-02-16,4,Running,6,0,93.11234256209302,33,Male,North,13,43,Firefox,0
497,2023-02-28,80,Training,35,0,135.43364970168824,25,Female,North,9,60,Firefox,0
498,2023-11-19,80,Basketball,47,1,97.78282062546543,22,Female,East,24,17,Edge,1
499,2024-01-14,85,Basketball,23,0,112.69820362833102,47,Female,West,10,34,Firefox,0
500,2023-10-17,26,Training,15,1,156.9216135673646,45,Female,North,43,17,Safari,0
501,2023-10-28,19,Basketball,18,0,51.390024418494505,44,Male,South,10,59,Edge,1
502,2023-07-22,81,Training,29,0,91.45903161326459,39,Female,South,10,88,Firefox,0
503,2024-01-18,45,Basketball,11,1,71.3558365677525,47,Female,North,23,27,Firefox,1
504,2023-07-14,26,Running,19,1,69.14137741467376,54,Male,North,46,30,Firefox,0
505,2023-08-09,22,Training,34,0,193.85603246708706,24,Male,North,8,86,Chrome,1
506,2023-07-25,58,Basketball,35,0,106.48404973436266,47,Male,East,8,30,Safari,0
507,2023-03-17,63,Basketball,28,0,129.06328773644597,30,Female,South,8,94,Chrome,1
508,2023-08-10,28,Basketball,29,1,160.0732830604449,39,Female,South,43,22,Firefox,1
509,2023-05-24,65,Training,12,0,57.11712122900753,28,Male,South,14,66,Firefox,0
510,2023-11-07,44,Running,34,0,86.15339578365476,22,Female,West,7,56,Edge,1
511,2024-01-01,43,Basketball,40,0,174.82216810155688,39,Male,East,14,85,Chrome,0
512,2023-04-18,37,Training,18,1,179.29859197668216,32,Male,West,40,7,Safari,1
513,2023-07-30,66,Basketball,33,0,105.9426380961203,56,Female,East,7,105,Chrome,0
514,2024-01-08,17,Running,31,0,106.22923994776524,54,Male,South,7,36,Edge,0
515,2023-03-27,40,Running,40,1,163.53453156633228,48,Female,South,18,21,Safari,1
516,2023-03-28,38,Running,38,0,94.26053401248038,46,Male,West,13,70,Chrome,0
517,2023-11-24,85,Training,25,0,67.56411217099972,56,Male,South,12,130,Chrome,0
518,2023-02-24,61,Basketball,42,1,88.63031753608752,34,Male,North,33,17,Chrome,1
519,2023-05-18,9,Training,15,1,108.10170974536624,58,Male,East,29,8,Safari,1
520,2023-12-11,77,Basketball,37,0,57.83070643926474,23,Female,South,11,59,Edge,1
521,2023-10-23,75,Training,19,1,121.80203813002622,58,Male,North,37,15,Chrome,1
522,2023-10-12,61,Basketball,16,0,161.00112691591676,34,Male,West,14,60,Firefox,1
523,2023-03-19,80,Training,28,1,127.06177167206924,51,Female,South,40,15,Safari,1
524,2023-09-15,16,Basketball,41,1,60.784301077176046,40,Male,South,48,24,Edge,1
525,2024-01-15,2,Training,15,0,116.02244470189378,47,Female,East,7,89,Chrome,0
526,2023-05-13,72,Running,23,0,156.3356912064249,30,Female,South,9,80,Chrome,0
527,2023-11-03,43,Training,5,1,58.71449809852849,47,Female,East,47,24,Safari,1
528,2023-05-16,42,Running,21,0,58.97707845903328,37,Male,West,5,59,Edge,0
529,2023-05-13,77,Running,44,0,105.5902104771474,23,Female,East,13,98,Chrome,0
530,2023-06-07,57,Basketball,20,0,79.24459461855636,48,Male,West,6,30,Safari,0
531,2023-05-28,81,Running,30,0,190.21711869626307,36,Female,South,6,53,Firefox,0
532,2023-08-27,88,Running,47,0,137.20154056096146,23,Female,North,10,54,Safari,1
533,2023-12-23,67,Basketball,47,0,93.09880991088443,51,Female,West,5,60,Firefox,0
534,2023-06-06,30,Training,19,0,155.71650936724262,45,Male,South,12,103,Edge,0
535,2023-04-28,13,Training,12,1,106.23935770389933,30,Female,West,34,18,Chrome,1
536,2023-09-17,19,Running,34,0,69.8173466568515,27,Female,South,7,46,Safari,1
537,2023-11-16,7,Training,18,0,85.58483447653705,58,Male,South,9,63,Chrome,1
538,2023-10-19,9,Running,37,0,146.41209266890635,24,Female,North,12,121,Chrome,0
539,2023-07-26,83,Training,46,0,57.78141589954875,35,Female,East,5,116,Chrome,1
540,2024-02-04,54,Training,11,0,90.90335600720957,39,Female,North,9,112,Chrome,0
541,2023-08-23,86,Training,22,0,81.2467216463262,31,Male,West,13,57,Chrome,1
542,2023-09-27,82,Running,16,0,80.1702666014798,53,Female,North,6,49,Chrome,0
543,2023-08-08,61,Basketball,6,1,152.41436179639567,25,Male,South,47,12,Edge,0
544,2023-05-22,87,Training,33,0,173.87253751315467,29,Male,South,6,105,Chrome,1
545,2023-03-20,2,Training,25,0,157.3799912096388,57,Male,North,11,74,Edge,1
546,2023-05-19,50,Training,11,0,146.85917237007683,50,Female,West,13,44,Firefox,0
547,2023-07-14,75,Running,31,0,187.4677657726796,41,Female,East,9,87,Firefox,0
548,2023-07-13,31,Basketball,16,1,58.75885706364453,59,Male,East,27,16,Safari,1
549,2023-08-21,33,Running,24,0,75.1224628964361,56,Male,South,5,62,Edge,1
550,2023-09-24,78,Training,18,0,112.16102835057981,31,Male,East,11,65,Safari,1
551,2023-03-21,80,Running,14,0,105.86774652558016,22,Female,East,8,121,Safari,0
552,2023-11-07,11,Training,45,0,112.70774044445338,36,Female,West,11,86,Chrome,0
553,2023-08-14,33,Training,27,0,80.9682357564059,20,Female,East,5,50,Safari,1
554,2023-02-25,7,Running,34,0,72.42549733703424,18,Male,North,11,35,Firefox,1
555,2023-11-18,31,Training,35,0,126.37898711868921,57,Male,West,11,83,Chrome,1
556,2023-09-17,48,Training,14,0,189.20787861031906,58,Male,North,14,32,Firefox,0
557,2024-02-02,47,Basketball,23,1,108.79541935248756,54,Female,South,40,5,Safari,0
558,2024-02-08,78,Running,23,0,56.502982117929214,50,Female,West,11,67,Edge,0
559,2023-11-25,92,Running,48,1,155.92510143342867,34,Female,East,43,12,Edge,1
560,2023-11-12,53,Training,27,0,93.66573582907624,26,Male,West,6,41,Firefox,0
561,2023-04-15,80,Training,48,1,86.76425109573381,48,Female,South,38,25,Firefox,0
562,2023-05-07,19,Running,45,0,98.63870010469431,52,Female,North,7,70,Chrome,1
563,2023-09-17,81,Running,36,1,158.57232858618144,20,Male,South,16,27,Safari,0
564,2024-01-20,90,Running,24,1,172.82290803054562,30,Female,West,16,13,Edge,1
